recency_weight,interest_sightseeing,interest_culture,interest_history,interest_nature,interest_beach,interest_adventure,interest_relaxation,interest_strength,booking_rate,save_rate,exploration_rate,conversion_rate,travel_pace_preference,category_loyalty_score,user_unique_dests,user_active_days,feedback_positivity_rate,fb_rate_sightseeing,fb_rate_culture,fb_rate_history,fb_rate_nature,fb_rate_beach,fb_rate_adventure,dest_feedback_rate,dest_pos_feedback_count,dest_total_feedback,cat_usage_share_sightseeing,cat_usage_share_culture,cat_usage_share_history,cat_usage_share_nature,cat_usage_share_beach,cat_usage_share_adventure,cat_recency_sightseeing,cat_recency_culture,cat_recency_history,cat_recency_nature,cat_recency_beach,cat_recency_adventure,aggregate_feedback_rating,booked_users_norm,weighted_engagement_norm,Sightseeing_dest_score,Culture_dest_score,History_dest_score,Nature_dest_score,Beach_dest_score,Adventure_dest_score,Relaxation_dest_score,click_frequency,user_item_affinity,category_diversity,trust_score,user_total_feedback_count,label
0.9228,0.7065,0.7,0.7545,0.4371,0.2696,0.2235,0.2072,0.4986,0.0588,0.1176,0.5882,0.1176,0,0.4607,0.6124,0.7921,0,0,0,0,0,0,0,0.425,0.8599,0.9378,0.0588,0.0588,0.3529,0.2941,0.1176,0.1176,0.9578,0.0554,0.1347,0.2755,0.3734,0.1364,0.0723,0.5,0.7682,0.57,0.63,0.4,0,0,0,0,0,0.5634,0.735,0.309,0.8257,0
0.876,0.175,0.1182,0.0695,0.7174,0.9393,0.6335,0.8754,0.2393,0.125,0,0.875,0.125,0,0.1757,0.1862,0.6407,0.625,0.5,0.5,0.4157,1,0.5,0.4157,0.2857,0.5783,0.7679,0.25,0.25,0,0.25,0.25,0,0.5239,0.1772,1,0.0913,0.0582,1,0.5181,0.6,0.8013,0.68,0,0,0.74,0,0.52,0,0,0.4956,0.142,0.725,0.6608,1
0.440239992,0.7067,0.4386,0.1832,0.5758,0.6364,0.4662,0.6783,0.4495,0.0526,0.2632,0.5263,0.2105,0,0.3605,0.7397,0.7178,0.5789,0.5,0.5,0.3333,0.75,0.6667,0.5,0.269301579,0.54371745,0.761100829,0.1053,0.1053,0.1579,0.2105,0.3158,0.1053,0.2734,0.2451,0.1251,0.3841,0.5412,0.1441,0.684913225,0.4,0.693933873,0.38977497,0,0.050856692,0.089668378,0.762226609,0.51338334,0.710256613,0,0.697945993,0.851,0.492,0.9614,0
0.2327,0.759,0.2409,0.3519,0.8705,0.1994,0.5417,0.1906,0.6405,0.1429,0.3571,0.3571,0.4286,1,0.4718,0.4586,0.7178,0.7143,0.75,1,0.6,1,0.4157,0.5,0.5405,0.948,0.8385,0.2857,0.0714,0.3571,0.1429,0,0.1429,0.4294,0.6395,0.4065,0.1366,1,0.7707,0.2892,0.3,0.7748,0.58,0.42,0.64,0.45,0,0,0,0,0.5684,0.662,0.474,0,1
0.331631988,0.763662524,0.666920012,0.572428858,0.221273413,0.288610959,0.294670649,0.345619054,0.645848307,0.24945268,0.327891381,0.383369888,0.404174203,1,0.443183977,0.6573,0.473652592,0,0,0,0,0,0,0,0.434127051,0.658581706,0.437921384,0.154721523,0.346373117,0.154721523,0.113212893,0.133950508,0.096953737,0.428212056,0.241688321,0.481639155,0.680157134,0.513619332,0.325531147,0.309058849,0.466600848,0.615867321,0.566551485,0.716581103,0.669911145,0,0,0,0,0,0.610951031,0.36657123,0.398620594,0.970956008,0
0.5703,0.6341,0.4296,0.3939,0.6315,0.0805,0.4503,0.3308,0.4896,0.1053,0.3684,0.4737,0.2632,1,0.2135,0.7397,0.6407,0.3684,0.4157,0.4,0.75,0.3333,0,0,0.3929,0.6281,0.4854,0,0.2632,0.2105,0.1579,0.1579,0.1053,1,0.2274,0.01,0.0567,0.1658,0.7257,0.5422,0.5,0.5364,0.7,0.83,0.78,0,0,0,0,0,0.5484,0.798,0.571,0.9876,1
0.2866,0.7155,0.4344,0.3597,0.5496,0.5061,0.2968,0.4517,0.5469,0.1111,0.2222,0.5,0.2222,0,0.2549,0.6573,0.7178,0.7222,1,0.5,0.6,0.6667,0.75,1,0.4516,0.7556,0.614,0.0556,0.1111,0.2778,0.1667,0.2222,0.1667,0.3076,0.7267,0.1225,0.3367,0.1031,0.1307,0.241,0.3,0.6159,0.48,0,0,0.7,0,0.62,0,0,0.4667,0.901,0.529,0.9544,1
0.6411,0.8034,0.4909,0.3346,0.4424,0.4078,0.3104,0.4565,0.7049,0.1364,0.2273,0.4545,0.1364,0,0.1097,0.8483,0.5606,0,0,0,0,0,0,0,0.6667,0.7556,0.1245,0.2273,0.1818,0.1818,0.1364,0.1364,0.0909,0.4013,0.4499,0.2225,0.3843,0.5199,0.3066,0.5422,0.2,0.5166,0.48,0,0,0.7,0,0.83,0,0,0.4844,0.062,0.542,0.6421,0
0.4656,0,0,0.135,0.6378,1,0.5771,0.9789,0.3691,0,0.25,0.5,0.25,0,0.519,0.0989,0.3903,0,0,0.4157,0,0,0,0.4157,0.3793,0.6281,0.5297,0.375,0,0.125,0.125,0.375,0,0.5271,1,0.9138,0.501,0.2465,1,0.2289,0.6,0.8013,0.65,0,0.55,0.42,0,0,0,0.6309,0.1693,0.335,0.375,0.8561,1
0.2906,0.6987,0.4196,0.3098,0.588,0.1789,0.2978,0.415,0.6181,0.2353,0.2353,0.4118,0.3529,1,0.3006,0.6573,0.7921,0.9412,1,0.5,1,1,1,1,0.2857,0.5783,0.7679,0.1765,0.1176,0.2941,0.2353,0.0588,0.0588,0.3722,0.5612,0.0992,0.3329,0.2095,0.6215,0.5181,0.6,0.8013,0.68,0,0,0.74,0,0.52,0,0,0.5313,0.978,0.694,0.8656,1
0.265539253,0.7065,0.7,0.7545,0.4371,0.2696,0.2235,0.2072,0.4986,0.0588,0.1176,0.5882,0.1176,0,0.4607,0.6124,0.7921,0,0,0,0,0,0,0,0.395172929,0.57254475,0.344817666,0.0588,0.0588,0.3529,0.2941,0.1176,0.1176,0.9578,0.0554,0.1347,0.2755,0.3734,0.1364,0.402170594,0.546735139,0.646086194,0.612714597,0,0.257043263,0.622406473,0,0.394159974,0,0,0.498418413,0.735,0.309,0.8257,0
0.2507,0.759,0.2409,0.3519,0.8705,0.1994,0.5417,0.1906,0.6405,0.1429,0.3571,0.3571,0.4286,1,0.4718,0.4586,0.7178,0.7143,0.75,1,0.6,1,0.4157,0.5,0.3793,0.6281,0.5297,0.2857,0.0714,0.3571,0.1429,0,0.1429,0.4294,0.6395,0.4065,0.1366,1,0.7707,0.2289,0.6,0.8013,0.65,0,0.55,0.42,0,0,0,0.6309,0.5261,0.662,0.474,0,1
0.437,0.7517,0.3498,0.31,0.6691,0.1732,0.7871,0.1802,0.6078,0.1667,0.4167,0.25,0.3333,1,0.4081,0.4586,0.4772,0.5833,1,0,0.4157,0.75,0.5,0,0.3448,0.5783,0.5297,0.25,0.0833,0,0.3333,0.1667,0.1667,0.2142,0.932,1,0.1562,0.1858,0.5709,0.6627,0.7,0.7815,0.55,0.8,0.65,0.62,0,0.87,0,0,0.8434,0.249,0.704,0.5532,1
0.3257,0.7615,0.3811,0.4559,0.4825,0.2392,0.4957,0.2133,0.6773,0.0588,0.2941,0.3529,0.3529,1,0.4607,0.6573,0.933,0,0,0,0,0,0,0,0.3793,0.6281,0.5297,0.2941,0.0588,0.3529,0.1176,0.1176,0.0588,0.3229,0.084,0.0249,0.2146,0.2817,0.1351,0.2289,0.6,0.8013,0.65,0,0.55,0.42,0,0,0,0,0.4824,0.693,0.744,0.8257,0
0.3888,0.62,0.183,0.0887,0.6521,0.375,0.5954,0.4831,0.487,0.2667,0.2667,0.4,0.4667,1,0.2235,0.6124,0.6407,0,0,0,0,0,0,0,0.2857,0.5783,0.7679,0.1333,0.1333,0.1333,0.1333,0.2667,0.1333,0.6153,0.2694,0.1864,0.6515,0.1937,0.8589,0.5181,0.6,0.8013,0.68,0,0,0.74,0,0.52,0,0,0.5897,0.031,0.386,0.9939,1
0.4279,0.737,0.568,0.587,0.0704,0.3846,0.327,0.295,0.6575,0.2308,0.1538,0.5385,0.3077,1,0.3383,0.5135,0.7178,0.7692,1,1,0.5,1,1,0.6667,0.3846,0.5783,0.3921,0.1538,0.1538,0.3077,0.0769,0.0769,0.2308,0.2876,0.5854,0.3401,0.9035,0.1602,0.5296,0.4337,0.3,0.5364,0.7,0.8,0.74,0,0,0,0,0,0.6592,0.764,0.457,0.2829,1
0.7666,0.8795,0.6217,0.5914,0.4802,0.3128,0.3139,0.3624,0.7225,0.0476,0.381,0.381,0.381,1,0.5347,0.6996,1,0.619,0.5,0.5,0.75,0.5,0.3333,1,0.5,0.7162,0.3921,0.0952,0.0952,0.381,0.1905,0.1429,0.0952,0.2036,0.3828,0.0119,0.0332,0.0489,0.1375,0.6627,0.3,0.5762,0.68,0.74,0.8,0.42,0,0,0,0,0.7667,0.727,0.517,0.8925,1
0.2625,0.8238,0.498,0.5201,0.5516,0.2212,0.2549,0.2376,0.7533,0.0625,0.3125,0.5625,0.1875,0,0.519,0.5646,0.933,0,0,0,0,0,0,0.4157,0.4359,0.8599,0.9055,0.125,0.125,0.375,0.1875,0.1875,0,0.2414,0.1332,0.081,0.1999,0.0008,1,0.5181,0.5,0.8146,0.65,0.76,0.7,0.42,0,0,0,0,0.6951,0.473,0.512,0.9876,0
0.2936,1,0.5539,0.5073,0.6128,0.0615,0.4531,0,1,0.2,0.2,0.3,0.3,1,0.317,0.3348,0.7178,0,0,0,0,0,0.4157,0,0.1935,0.3199,0.614,0.2,0.3,0.2,0.1,0,0.2,0.5727,0.2059,0.4206,0.0447,1,0.061,0.9398,0.4,0.6556,0.9,0.72,0.96,0.55,0,0,0,0,0.8787,0.037,0.326,0.5264,1
0.2875,0.8034,0.4909,0.3346,0.4424,0.4078,0.3104,0.4565,0.7049,0.1364,0.2273,0.4545,0.1364,0,0.1097,0.8483,0.5606,0,0,0,0,0,0,0,0.5,0.8272,0.6542,0.2273,0.1818,0.1818,0.1364,0.1364,0.0909,0.4013,0.4499,0.2225,0.3843,0.5199,0.3066,0.8916,0.4,0.7219,0.75,0.86,0.91,0.38,0,0,0,0,0.6909,0.062,0.542,0.6421,1
0.281699407,0.552621463,0.316640419,0.321835253,0.745286569,0.273586336,0.437733115,0.497206091,0.363515075,0.205496909,0.330166059,0.30350645,0.348196775,1,0.289633806,0.667450328,0.983922648,0.530974055,0.3333,0.619980236,0.746678825,0.495984189,0.540001411,0.119980236,0.304744704,0.516294214,0.551599443,0.174148387,0.116040257,0.174148387,0.290188644,0.129382059,0.071349933,0.144213809,0.112350319,0.23387038,0.210155889,0.595885482,0.10207604,0.370596478,0.476003953,0.621739403,0.395220555,0,0.091184979,0.753604348,0,0.676003953,0,0,0.547896613,0.59272087,0.393713952,0.84723191,0
0.4998,0.6968,0.3697,0.2376,0.6579,0.3305,0.384,0.5189,0.5489,0.2105,0.2105,0.4737,0.2632,1,0.2135,0.7397,0.8638,0.6316,1,0.6667,1,0,0.3333,0.4157,0.5,0.8272,0.6542,0.2105,0.1579,0.2632,0.2105,0.1579,0,0.1368,0.1151,0.0254,0.2155,0.0306,1,0.8916,0.4,0.7219,0.75,0.86,0.91,0.38,0,0,0,0,0.6243,0.512,0.846,0.8838,1
0.6625,0.6504,0.4795,0.3711,0.4896,0.582,0.3949,0.6075,0.3768,0.1765,0.2941,0.4118,0.3529,1,0.1331,0.6996,0.8638,0.6471,0,0.5,0.75,1,0.5,1,0.6111,1,0.8037,0.0588,0.2353,0.2353,0.1765,0.2353,0.0588,0.6189,0.197,0.0627,0.2033,0.2839,0.824,0.3494,0.8,0.7417,0.45,0.65,0,0,0.76,0,0.6,0,0.6614,0.55,0.55,0.6008,1
0.5968,0.7436,0.7101,0.5164,0.5237,0.1772,0.2572,0.1677,0.6165,0.1111,0,0.5556,0.1111,0,0.6964,0.1862,0,0.3333,0,0.5,1,0.4157,0,0,0.5357,0.7925,0.4854,0.1111,0.4444,0.1111,0,0.1111,0.2222,0.356,0.2743,0.7503,1,0.8679,0.2974,0.2771,0.5,0.5497,0.65,0.38,0,0.58,0,0,0,0,0.5279,0.741,0.569,0.7673,0
0.8063,0.5408,0.2947,0.2334,0.3552,0.3884,0.4781,0.3922,0.4364,0.0833,0.0833,0.6667,0.1667,0,0.8325,0.3348,0.6407,0.6667,1,0,0,1,0.6667,0.4157,0.3462,0.5238,0.3921,0.0833,0.0833,0.0833,0.25,0.5,0,0.1593,0.8631,0.4721,0.1481,0.0346,1,0,0.5,0.6159,0.35,0,0,0,0.58,0,0.52,0,0.3266,0.673,0.501,0.5532,0
0.6716,0.8721,0.1348,0.0142,0.8814,0.3022,0.5591,0.7785,0.7594,0,0.2727,0.4545,0.0909,0,0.2405,0.3348,0.8638,0.5455,0,0.5,0.4157,0.6667,1,1,0.4,0.6738,0.5725,0.0909,0.1818,0,0.2727,0.1818,0.0909,0.2084,0.0115,1,0.1955,0.9505,0.5962,0.3133,0.3,0.5828,0.6,0.72,0.66,0.38,0,0,0,0,0.4894,0.222,0.531,0.6951,1
0.2326,0.6721,0.6551,0.6694,0.5828,0.0886,0.208,0.1349,0.5143,0.1429,0.1429,0.4286,0.1429,0,0.2771,0.0989,1,0,0,0,0,0,0,0.4157,0.4324,0.8272,0.8385,0.1429,0.2857,0.2857,0.1429,0.1429,0,0.2768,0.4676,0.0004,0.3421,1,1,0.5663,0.6,0.8543,0.42,0,0,0,0.86,0.58,0.82,0,0.3115,0.443,0.705,0.8362,0
0.7973,0.6966,0.3812,0.2683,0.5942,0.2493,0.5126,0.5979,0.5181,0.2143,0.2143,0.4286,0.2143,1,0.2771,0.5135,0.933,0,0,0,0,0,0,0,0.4737,0.5238,0,0.0714,0.2857,0.1429,0.0714,0.2143,0.1429,0.2192,0.0785,0.1563,0.596,0.8222,0.0186,0.3614,0.1,0.3046,0.52,0.6,0.67,0.35,0,0,0,0.6309,0.4954,0.104,0.355,0.7799,1
0.3456,0.6145,0.4739,0.3004,0.1682,0.7763,0.3127,0.7816,0.3784,0.0625,0.1875,0.5,0.25,0,0.1757,0.6124,0.8638,0.8125,1,1,0.5,1,0.6667,1,0.5667,0.8599,0.5725,0.125,0.1875,0.25,0.1875,0.1875,0.0625,0.2493,0.208,0.0336,0.0542,0.201,0.9518,0.0482,0.4,0.5894,0.35,0,0.48,0.55,0,0,0,0,0.2353,0.278,0.637,0.9544,1
0.381222477,0.7946,0.3634,0.4515,0.748,0.1995,0.6906,0.2055,0.611,0,0.1765,0.6471,0.0588,0,0.3006,0.6573,0.7178,0,0,0,0,0,0,0,0.445146568,0.777724289,0.68564754,0.0588,0.2941,0.1176,0.2353,0.1176,0.1765,0.3926,0.1718,0.2022,0.1431,0.4239,0.1166,0.611734067,0.519365283,0.683587565,0.725809585,0,0,0.682920982,0,0.797428755,0.077461133,0,0.741325581,0.258,0.609,0.9172,0
0.429,0.7922,0.3853,0.2833,0.8571,0.1271,0.2831,0.4145,0.7036,0.1154,0.3077,0.5,0.3462,1,0.2306,0.943,0.933,0,0,0,0,0,0,0,0.48,0.6738,0.3428,0.2308,0.1538,0.2308,0.2692,0.0385,0.0769,0.4419,0.1671,0.0659,0.009,0.7993,0.2691,0.3976,0.6,0.5497,0.65,0.7,0.42,0,0,0,0,0,0.4629,0.767,0.673,0.9681,0
0.351549556,0.908384942,0.416977904,0.443801934,0.629288625,0.116605982,0.266648116,0.453693804,0.864105346,0.100449332,0.194420086,0.589758099,0.158175942,0,0.241963407,0.506732497,0.789327375,0.453064623,0.096317415,0,0.403682585,0.461729641,1,1,0.384894887,0.760830834,0.83036708,0.215821815,0.079047603,0.273467688,0.215821815,0.079047603,0.136774212,0.601310197,0.297512573,0.140197795,0.162638499,0.511790259,0.056179924,0.410506767,0.319263483,0.739981036,0.773031124,0.419829889,0,0.664589214,0,0.080906628,0.605523878,0,0.706625693,0.317266192,0.531747921,0.948100813,0
0.67657836,0.8253,0.4421,0.3446,0.5297,0.3914,0.434,0.6009,0.6568,0.0833,0.25,0.5,0.125,0,0.1757,0.8138,0.5606,0.5,0.1667,0.6667,0.6,1,0.4,0.5,0.391456489,0.668927133,0.61228017,0.25,0.125,0.2083,0.125,0.2083,0.0833,0.2065,0.4443,0.2766,0.3613,0.2283,0.7748,0.400260078,0.5,0.609318984,0.488578855,0.375829888,0.541195039,0.136587123,0.201155581,0.119203307,0.18873857,0,0.532850226,0.718,0.501,0.3392,0
0.5828,0.7712,0.1994,0.1211,0.7669,0.4898,0.7217,0.5649,0.5636,0.2222,0.2778,0.3333,0.3889,1,0.2549,0.6573,0.3903,0,0,0,0,0,0,0,0.4074,0.6281,0.4396,0.1667,0.0556,0.1111,0.2222,0.2778,0.1667,0.4143,0.4878,0.7246,0.3559,0.2584,0.3625,0.5542,0.1,0.5166,0.38,0,0,0.48,0.74,0,0.68,0,0.6603,0.441,0.53,0.9939,0
0.788,0.7884,0.4637,0.4996,0.6348,0.256,0.4774,0.1692,0.6443,0.25,0.25,0.375,0.375,1,0.6792,0.6573,0.3903,0.5625,0,1,0.3333,0.7143,0.5,0,0.3846,0.5783,0.3921,0.0625,0.125,0.1875,0.4375,0.125,0.0625,0.0911,0.0287,0.0363,0.0265,0.0653,0.5461,0.506,0.4,0.4503,0.8,0,0,0.84,0,0.62,0,0,0.6782,0.915,0.682,0.8925,1
0.544574664,0.62,0.183,0.0887,0.6521,0.375,0.5954,0.4831,0.487,0.2667,0.2667,0.4,0.4667,1,0.2235,0.6124,0.6407,0,0,0,0,0,0,0,0.346490043,0.562673547,0.49611892,0.1333,0.1333,0.1333,0.1333,0.2667,0.1333,0.6153,0.2694,0.1864,0.6515,0.1937,0.8589,0.523964573,0.225458202,0.570547027,0.593278944,0.489286989,0.345010056,0.178900314,0.275804651,0,0.253442112,0,0.42243488,0.031,0.386,0.9939,0
0.576590556,0.663,0.3601,0.2655,0.4581,0.5407,0.2762,0.5193,0.5344,0.1538,0.1538,0.4615,0.2308,0,0.5441,0.5135,0.7178,0.2308,0.2,0,0,0,0.6667,0,0.51278205,0.7925,0.541314663,0.3846,0.0769,0.1538,0.0769,0.2308,0.0769,0.2404,0.2488,0.5088,0.601,0.0517,0.6098,0.426590459,0.307412183,0.543615373,0.714811472,0.232726397,0.254208834,0.612587817,0,0.320979694,0,0,0.502081534,0.886,0.505,0,0
0.6191,0.7671,0.5397,0.3568,0.6516,0.2728,0.3824,0.3664,0.6085,0.1765,0.2941,0.4118,0.4706,1,0.1331,0.6573,0.7178,0,0,0,0,0,0,0,0.3947,0.7925,0.8724,0.2353,0.1176,0.2353,0.2353,0.1176,0.0588,0.3307,0.3738,0.0794,0.3837,0.3265,0.8375,0.4337,0.3,0.7285,0.8,0.52,0,0.68,0,0,0.75,0.6309,0.7287,0.391,0.604,0.9091,0
0.8894,0.6326,0.3698,0.1715,0.5683,0.2359,0.3427,0.7381,0.4896,0.1429,0.1429,0.7143,0.2857,0,0.6568,0.0989,0.7178,0.7143,0.4157,1,1,0.5,0.6667,0.4157,0.3429,0.6738,0.7679,0,0.1429,0.1429,0.2857,0.4286,0,1,0.9572,0.5382,0.2427,0.0808,1,0.3253,0.5,0.7285,0.35,0,0,0.48,0.71,0,0.66,0,0.5647,0.31,0.679,0.9681,1
0.2338,0.4683,0.7993,0.7274,0.6118,0,0.1538,0.3933,0.4502,0,0.2,0.6,0.1,0,0.5839,0.3348,0.5606,0,0,0,0,0,0.4157,0.4157,0.3947,0.7925,0.8724,0.1,0.3,0.2,0.4,0,0,1,0.3443,0.5087,0.202,1,1,0.4337,0.3,0.7285,0.8,0.52,0,0.68,0,0,0.75,0.6309,0.6923,0.327,0.776,0.8463,1
0.4183,0.663,0.3601,0.2655,0.4581,0.5407,0.2762,0.5193,0.5344,0.1538,0.1538,0.4615,0.2308,0,0.5441,0.5135,0.7178,0.2308,0.2,0,0,0,0.6667,0,0.5,0.6281,0.1826,0.3846,0.0769,0.1538,0.0769,0.2308,0.0769,0.2404,0.2488,0.5088,0.601,0.0517,0.6098,0.5301,0.2,0.404,0.7,0,0,0.85,0,0.8,0.35,0.6309,0.6056,0.886,0.505,0,1
0.703401797,0.6921,0.1633,0.1339,0.7249,0.6383,0.4411,0.3713,0.5642,0.1579,0.1579,0.6316,0.2105,0,0.2135,0.7397,0.7921,0.2632,0.2,0.6667,0,0.3333,0,0.25,0.304762972,0.549198264,0.617051553,0.2632,0.1579,0.1053,0.1579,0.1053,0.2105,0.1435,0.0277,0.5022,0.0608,0.893,0.2492,0.26987004,0.639806959,0.741521515,0.508154433,0.347084922,0.224270257,0.302915078,0,0.33087647,0.233011599,0,0.4449836,0.585,0.368,0.3868,0
0.2665,0.7671,0.5397,0.3568,0.6516,0.2728,0.3824,0.3664,0.6085,0.1765,0.2941,0.4118,0.4706,1,0.1331,0.6573,0.7178,0,0,0,0,0,0,0,0.1154,0,0.3921,0.2353,0.1176,0.2353,0.2353,0.1176,0.0588,0.3307,0.3738,0.0794,0.3837,0.3265,0.8375,0.6145,0.4,0.5298,0.82,0.45,0,0.7,0,0,0,0,0.6319,0.391,0.604,0.9091,1
0.5285378,0.797714541,0.392703184,0.255206045,0.754762493,0.24961632,0.391850672,0.279533349,0.719119532,0.149369726,0.268546485,0.417916211,0.343285412,1,0.352575894,0.6124,0.933,0.104118377,0.237984862,0.237984862,0.079320355,0,0.118992431,0,0.354932824,0.620494716,0.601224773,0.238982706,0.119361088,0.178857304,0.16424378,0.193991887,0.104487034,0.19662578,0.185328202,0.184957966,0.420065104,0.014601097,0.221195426,0.442325222,0.523798486,0.653418699,0.539038789,0,0,0.789519394,0,0.719038789,0.107093188,0,0.635380312,0.160974503,0.371974503,0.75533667,0
0.3172,0.7899,0.6745,0.4681,0.095,0.4282,0.1814,0.5227,0.7039,0.1765,0.3529,0.3529,0.4118,1,0.6142,0.6996,0.7921,0.4706,0,0.7143,0,0.5,0.6667,0.4157,0.4839,0.7925,0.614,0.1176,0.4118,0.1765,0.1176,0.1765,0,0.059,0.1346,0.0603,0.3171,0.3083,1,0.759,0.5,0.7483,0.78,0.82,0.9,0.4,0,0,0,0,0.7339,0.436,0.817,0.8561,1
0.6752,0.7064,0.6917,0.5762,0.4321,0.1771,0.508,0.3672,0.462,0.1111,0.3889,0.3889,0.3333,1,0.4081,0.6996,0.4772,0.3889,0.4157,0.6,0.5,0.3333,0,0,0.5263,0.5783,0,0,0.2778,0.3333,0.1667,0.0556,0.1667,1,0.4024,0.5145,0.2708,1,0.255,0.2892,0.1,0.3974,0.52,0.38,0,0.71,0,0,0.65,0.6309,0.5751,0.108,0.322,0.8561,1
0.9537,0.7838,0.3182,0.3266,0.3376,0.5523,0.5274,0.6017,0.6331,0.2083,0.2083,0.375,0.3333,1,0.2939,0.8483,0.7921,0.625,0.5,0.5,0.5,1,0.5714,1,0.5357,0.7925,0.4854,0.0833,0.25,0.1667,0.0833,0.2917,0.0833,0.0049,0.2039,0.0815,0.1051,0.0252,0.6825,0.5542,0.5,0.5894,0,0,0,0.55,0.81,0.48,0.76,0.6309,0.6375,0.37,0.628,0.9681,1
0.3323,0.5674,0.6148,0.464,0.6248,0.0947,0.2223,0.3421,0.3819,0.2105,0.1579,0.5263,0.3158,1,0.3605,0.6573,0.7921,0.5263,0.3333,0.6667,0.3333,0.6667,1,0.3333,0.3478,0.4636,0.2382,0.1579,0.1579,0.1579,0.3158,0.0526,0.1579,0.7562,0.4695,0.3863,0.003,0.001,0.4987,0.3976,0.4,0.5497,0.6,0.75,0.72,0,0,0,0,0,0.5595,0.349,0.31,0.9473,0
0.39606277,0.799325689,0.576719926,0.370092302,0.596314436,0.311494653,0.655891279,0.456056091,0.545903769,0.079160915,0.115338717,0.488696508,0.115338717,0,0.491114419,0.445042113,0.751593592,0,0,0,0,0,0,0,0.341609228,0.529070281,0.429232992,0.079160915,0.366552481,0.079160915,0.15838203,0.15838203,0.15838203,0.796067039,0.106367077,0.659397361,0.10870387,0.445820433,0.181078139,0.426133557,0.259198252,0.420815161,0.65183965,0.739699344,0.755919825,0,0,0,0,0,0.586637806,0.177612026,0.528519644,0.445724036,0
0.5069,0.6953,0.367,0.3934,0.5454,0.4824,0.4442,0.473,0.4899,0.1176,0.1176,0.5882,0.1176,0,0.3006,0.6573,0.6407,0.5882,1,0.5,0.6,0.75,0.3333,0.5,0.4516,0.7556,0.614,0.0588,0.1176,0.2941,0.2353,0.1765,0.1176,0.7324,0.3404,0.1609,0.243,0.4003,0.5379,0.1928,0.6,0.6755,0.6,0.65,0.35,0.45,0,0,0,0,0.5205,0.202,0.862,0.1252,1
0.2881,0.8482,0.6087,0.6046,0.4275,0.0215,0.2027,0.1686,0.8395,0.1,0.15,0.5,0.15,0,0.4529,0.7397,0.933,0.5,0.4286,1,0.5714,0.5,0.4157,0,0.4667,0.7556,0.5725,0.35,0.05,0.35,0.2,0,0.05,0.1091,0.9262,0.0319,0.1103,1,0.0228,0.4337,0.3,0.543,0.72,0,0,0.55,0,0.65,0,0.6309,0.4949,0.255,0.686,0.8036,1
0.87886887,0.778395877,0.464942279,0.330332098,0.489449979,0.562485488,0.550919607,0.311544721,0.597792511,0.155361001,0.263162221,0.533855069,0.155361001,0.38073201,0.232342282,0.580091584,0.8638,0.513828566,0.6667,0.301585024,0.095183003,0.190366005,0.447795708,1,0.5,0.7162,0.3921,0.203044636,0.22307114,0.127765797,0.175387505,0.040091081,0.230639841,0.117777199,0.050782835,0.557552423,0.467603158,0.906377999,0.136060622,0.379137187,0.238073201,0.526968195,0.618073201,0.678073201,0.564678164,0.159907444,0,0,0,0,0.528420991,0.309334876,0.605788809,0.990405553,0
0.573076774,0.7671,0.5397,0.3568,0.6516,0.2728,0.3824,0.3664,0.6085,0.1765,0.2941,0.4118,0.4706,1,0.1331,0.6573,0.7178,0,0,0,0,0,0,0,0.363878682,0.69519796,0.754443994,0.2353,0.1176,0.2353,0.2353,0.1176,0.0588,0.3307,0.3738,0.0794,0.3837,0.3265,0.8375,0.460346318,0.3,0.702467652,0.809823527,0.502808827,0,0.704558819,0,0,0.725441181,0.475958413,0.730394558,0.391,0.604,0.9091,0
0.757913657,0.8188,0.3893,0.1553,0.7971,0.2232,0.4087,0.2693,0.7715,0.1765,0.2353,0.4118,0.3529,1,0.3006,0.6124,0.933,0,0,0,0,0,0,0,0.43403096,0.683467837,0.504851193,0.2941,0.1176,0.1176,0.1765,0.1765,0.1176,0.0674,0.1948,0.197,0.4783,0.0067,0.2216,0.325516489,0.352706111,0.654271853,0.346133851,0.304407371,0.333866149,0.536533463,0,0.244329777,0,0,0.488589118,0.106,0.317,0.8036,0
0.344,0.5844,0.297,0.2719,0.5039,0.7821,0.6425,0.656,0.2409,0.2105,0.1579,0.5263,0.3158,1,0.2135,0.6996,0.7178,0.4737,1,0.4,0.3333,0,0.75,1,0.4,0.6738,0.5725,0.1053,0.2632,0.1579,0.2105,0.2105,0.0526,0.4137,0.1403,0.8091,0.1763,0.1302,0.6749,0.3133,0.3,0.5828,0.6,0.72,0.66,0.38,0,0,0,0,0.4768,0.139,0.403,0.428,0
0.7332,0.8034,0.4909,0.3346,0.4424,0.4078,0.3104,0.4565,0.7049,0.1364,0.2273,0.4545,0.1364,0,0.1097,0.8483,0.5606,0,0,0,0,0,0,0,0.3846,0.5783,0.3921,0.2273,0.1818,0.1818,0.1364,0.1364,0.0909,0.4013,0.4499,0.2225,0.3843,0.5199,0.3066,0.3976,0.3,0.5563,0.7,0,0,0.58,0,0.35,0.75,0.6309,0.6108,0.062,0.542,0.6421,1
