user_id,item_id,event_type,created_at,destination_category,event_weight,recency_weight,days_ago,interest_sightseeing,interest_culture,interest_history,interest_nature,interest_beach,interest_adventure,interest_relaxation,interest_strength,booking_rate,save_rate,exploration_rate,conversion_rate,travel_pace_preference,category_loyalty_score,user_unique_dests,user_active_days,feedback_positivity_rate,fb_rate_sightseeing,fb_rate_culture,fb_rate_history,fb_rate_nature,fb_rate_beach,fb_rate_adventure,fb_rate_relaxation,dest_feedback_rate,dest_pos_feedback_count,dest_total_feedback,cat_usage_share_sightseeing,cat_usage_share_culture,cat_usage_share_history,cat_usage_share_nature,cat_usage_share_beach,cat_usage_share_adventure,cat_usage_share_relaxation,cat_recency_sightseeing,cat_recency_culture,cat_recency_history,cat_recency_nature,cat_recency_beach,cat_recency_adventure,cat_recency_relaxation,aggregate_feedback_rating,booked_users_norm,weighted_engagement_norm,Sightseeing_dest_score,Culture_dest_score,History_dest_score,Nature_dest_score,Beach_dest_score,Adventure_dest_score,Relaxation_dest_score,click_frequency,user_item_affinity,category_diversity,trust_score,user_total_feedback_count,label
user_136,dest_29,view,2026-02-27 23:12:14.804000+00:00,Sightseeing,0.5,0.2523,27.54623271,0.7795,0.3899,0.2377,0.4853,0.6855,0.7082,0.3559,0.5684,0.1538,0.2308,0.5385,0.1538,0,0.3383,0.4586,0.8638,0.5385,0.6667,0.3333,0,0,0.4157,1,0.4157,0.5,0.7925,0.5725,0.2308,0.2308,0.0769,0.1538,0,0.3077,0,0.1442,0.0129,0.8538,0.6376,1,0.0598,1,0.5301,0.2,0.5033,0.79,0,0,0.72,0,0.5,0,0,0.6288,0.312,0.57,1,0
user_108,dest_5,view,2026-02-25 20:04:05.180000+00:00,Beach,0.5,0.2268,29.67689965,0.7864,0.7076,0.5711,0.3632,0.104,0.1938,0.3235,0.7017,0.1034,0.3793,0.3793,0.3448,1,0.2496,1,1,0.6207,0.8333,0.5,0.2,1,0.5,1,1,0.2778,0.5783,0.8037,0.2069,0.2759,0.1724,0.069,0.1379,0.1034,0.0345,0.0647,0.1331,0.0014,0.6608,0.0733,0.0848,0.299,0.7349,0.4,0.7152,0.45,0,0,0,0.88,0.5,0.82,0,0.4194,0.343,0.548,0.925,1
user_180,dest_28,book,2026-03-15 16:31:52.325000+00:00,Beach,4,0.5537,11.82427066,0.4425,0.3603,0.4725,0.7221,0.3776,0.3923,0.446,0.29,0.0556,0.3333,0.5,0.2222,0,0.4081,0.6996,0.8638,0.5,0,0.25,0.75,0.5,1,0.4157,0.4157,0.5357,0.7925,0.4854,0.1111,0.2222,0.2222,0.3333,0.1111,0,0,0.3782,0.029,0.2012,0.0362,0.1889,1,1,0.5542,0.5,0.5894,0,0,0,0.55,0.81,0.48,0.76,0,0.5959,0.611,0.887,0.8463,1
user_70,dest_13,book,2026-03-13 10:11:51.533000+00:00,Nature,4,0.4944,14.08816872,0.719,0.3422,0.3427,0.6828,0.3699,0.5313,0.3681,0.5328,0.2727,0.1818,0.4545,0.3636,1,0.489,0.3993,0.8638,0,0,0,0,0,0,0.4157,0.4157,0.3077,0.4636,0.3921,0.0909,0.1818,0.1818,0.3636,0.1818,0,0,0.0896,0.5708,0.8819,0.4858,0.2576,1,1,0.7349,0.5,0.4967,0.55,0,0,0.88,0,0.75,0,0,0.6557,0.958,0.499,1,1
user_28,dest_66,view,2026-03-02 17:26:27.648000+00:00,Culture,0.5,0.2896,24.78636183,0.8236,0.6043,0.4631,0.4692,0.2427,0.2387,0.6313,0.6687,0.2143,0.0714,0.5714,0.2143,0,0.2771,0.5646,0.7921,0,0,0,0,0,0,0,0.4157,0.3684,0.7556,0.8724,0.1429,0.2857,0.1429,0.1429,0.0714,0.2143,0,0.0384,0.1907,0.0943,0.1261,0.9646,0.2202,1,0.3855,0.6,0.9073,0.6,0.74,0.68,0,0,0,0,0,0.6056,0.131,0.797,0.4644,0
user_151,dest_26,trip_click,2026-03-06 06:18:36.074000+00:00,Nature,1,0.3456,21.25015319,0.282,0.3954,0.2833,0.6943,0.4311,0.2331,0.8917,0.2541,0,0.5,0.4,0.3,1,0.317,0.3348,0.3903,0.5,0.4157,0,0,0.6667,0.6667,1,0.4157,0.4242,0.7556,0.6932,0,0.1,0.2,0.3,0.3,0.1,0,1,0.5013,0.5904,0.2113,0.4001,0.4964,1,0.6627,0.6,0.6887,0.6,0,0,0.82,0,0.78,0.45,0.6309,0.6296,0.265,0.375,0.428,1
user_5,dest_83,save_trip,2026-03-02 14:45:51.590000+00:00,Sightseeing,3,0.288,24.89789028,0.6929,0.4528,0.3112,0.5433,0.4153,0.4317,0.6484,0.4646,0.1429,0.1905,0.5238,0.2857,0,0.4081,0.7777,0.8638,0.7619,0.6667,0,0.8571,0.5,1,1,0.4157,0.3438,0.6281,0.6542,0.1429,0.0476,0.3333,0.1905,0.2381,0.0476,0,0.5142,1,0.0805,0.2162,0.1145,0.5207,1,0.3133,0.4,0.7881,0.66,0,0,0.6,0,0.42,0,0,0.4894,0.466,0.801,0.8925,1
user_135,dest_91,book,2026-03-15 14:18:50.913000+00:00,Nature,4,0.5511,11.91664811,0.5674,0.6148,0.464,0.6248,0.0947,0.2223,0.3421,0.3819,0.2105,0.1579,0.5263,0.3158,1,0.3605,0.6573,0.7921,0.5263,0.3333,0.6667,0.3333,0.6667,1,0.3333,0.4157,0.2667,0.4636,0.5725,0.1579,0.1579,0.1579,0.3158,0.0526,0.1579,0,0.7562,0.4695,0.3863,0.003,0.001,0.4987,1,0.506,0.5,0.6689,0.62,0.42,0,0.76,0,0,0.7,0,0.6306,0.349,0.31,0.9473,1
user_185,dest_33,view,2026-03-17 06:31:40.041000+00:00,History,0.5,0.5993,10.2410795,0.818,0.6459,0.4116,0.4264,0.3547,0.3372,0.3824,0.6815,0,0.2857,0.4286,0.0714,0,0.2771,0.4586,0.6407,0,0,0,0,0,0,0,0.4157,0.3333,0.4636,0.2915,0.0714,0.2143,0.2143,0.2857,0.0714,0.1429,0,0.9321,0.4409,0.0914,0.172,0.7496,0.2552,1,0.3976,0.4,0.5563,0.62,0.68,0.77,0,0,0,0,0,0.6083,0.851,0.592,0.6608,0
user_139,dest_19,view,2026-03-26 16:17:40.054000+00:00,Beach,0.5,0.9592,0.834134907,0.7849,0.4748,0.5577,0.5642,0.0299,0.1391,0.1561,0.7885,0.2857,0.1429,0.3571,0.4286,1,0.4718,0.5646,0.7921,0.4286,0.2,0.5,0.6667,0,1,0.4157,0.4157,0.4583,0.6281,0.2915,0.3571,0.2857,0.2143,0.0714,0.0714,0,0,0.2281,0.199,0.3092,0.1735,0.0288,1,1,0.7952,0.3,0.5232,0,0,0,0.65,0.84,0.55,0.72,0,0.3067,0.166,0.891,0.925,1
user_85,dest_45,save,2026-03-15 01:20:45.798000+00:00,Adventure,2,0.5364,12.45698509,0.6537,0.164,0.2098,0.6422,0.392,0.4804,0.3705,0.5585,0.05,0.55,0.3,0.2,1,0.1757,0.6996,0.5606,0,0,0,0,0,0,0,0,0.1905,0.4636,1,0.25,0.1,0.1,0.25,0.15,0.1,0.05,0.1547,0.2989,0.203,0.1477,0.2708,0.4296,0.6377,0.6145,0.5,0.8344,0.48,0,0,0.6,0.72,0.8,0,0,0.6454,0.906,0.446,0.9748,1
user_119,dest_76,trip_click,2026-03-24 12:16:23.169000+00:00,Culture,1,0.8606,3.001691447,0.6165,0.0883,0.2888,0.9736,0.4224,0.6154,0.4132,0.7475,0.3333,0.1667,0.3333,0.3333,1,0.4081,0.3993,0.7178,0.6667,1,1,0.5,1,0.6667,0,0.4157,0.4359,0.8599,0.9055,0.1667,0.0833,0.3333,0.0833,0.25,0.0833,0,0.4853,0.1035,0.3552,0.9938,0.2092,0.5016,1,0.5181,0.5,0.8146,0.65,0.76,0.7,0.42,0,0,0,0.6309,0.5369,0.237,0.503,0.6008,1
user_173,dest_89,save,2026-03-19 18:54:51.901000+00:00,History,2,0.6796,7.724970012,0.8854,0.64,0.5604,0.3968,0.2864,0.3768,0.3907,0.7401,0.1111,0.2222,0.5556,0.2778,0,0.5553,0.6996,0.933,0.4444,0,0.5,0.5714,0,1,1,0.4157,0.56,0.7556,0.3428,0.0556,0.2222,0.3889,0.2222,0.0556,0.0556,0,0.6966,0.2322,0.2664,0.0574,1,0.8759,1,0.5783,0.3,0.4834,0.78,0.8,0.85,0,0,0,0,0,0.7499,0.343,0.305,0.2829,1
user_39,dest_100,save,2026-03-10 18:09:16.948000+00:00,History,2,0.4326,16.75662456,0.692,0.358,0.4199,0.4143,0.2186,0.2956,0.199,0.6844,0.0952,0.2381,0.619,0.1429,0,0.1412,0.7777,0.933,0.619,0.6667,0.5,0.6,0.6667,0.5,1,0.4157,0.4643,0.7162,0.4854,0.1429,0.1905,0.2381,0.1429,0.1905,0.0952,0,0.385,0.4099,0.0392,0.7514,0.2687,0.3355,1,0.1205,0.3,0.5166,0.42,0,0.58,0.52,0,0,0,0,0.392,0.641,0.839,0.7799,1
user_165,dest_45,view,2026-03-04 12:07:40.758000+00:00,Adventure,0.5,0.3165,23.00773787,0.5245,0.3855,0.3362,0.7728,0.3825,0.4163,0.457,0.3813,0.1111,0.4444,0.3333,0.3333,1,0.2549,0.6996,0.933,0.7222,0.3333,1,1,0.8,0.6667,0.5,0.4157,0.1905,0.4636,1,0.1667,0.1111,0.1667,0.2778,0.1667,0.1111,0,0.5709,0.3754,0.1112,0.2892,0.6443,0.0244,1,0.6145,0.5,0.8344,0.48,0,0,0.6,0.72,0.8,0,0,0.6305,0.576,0.51,0.4644,0
user_141,dest_75,save,2026-02-27 20:12:19.362000+00:00,Sightseeing,2,0.2507,27.67117995,0.759,0.2409,0.3519,0.8705,0.1994,0.5417,0.1906,0.6405,0.1429,0.3571,0.3571,0.4286,1,0.4718,0.4586,0.7178,0.7143,0.75,1,0.6,1,0.4157,0.5,0.4157,0.3793,0.6281,0.5297,0.2857,0.0714,0.3571,0.1429,0,0.1429,0,0.4294,0.6395,0.4065,0.1366,1,0.7707,1,0.2289,0.6,0.8013,0.65,0,0.55,0.42,0,0,0,0.6309,0.5261,0.662,0.474,0,1
user_107,dest_11,save_trip,2026-03-18 16:48:46.545000+00:00,History,3,0.6436,8.812532002,0.8253,0.4421,0.3446,0.5297,0.3914,0.434,0.6009,0.6568,0.0833,0.25,0.5,0.125,0,0.1757,0.8138,0.5606,0.5,0.1667,0.6667,0.6,1,0.4,0.5,0.4157,0.4839,0.7925,0.614,0.25,0.125,0.2083,0.125,0.2083,0.0833,0,0.2065,0.4443,0.2766,0.3613,0.2283,0.7748,1,0.759,0.5,0.7483,0.78,0.82,0.9,0.4,0,0,0,0,0.7013,0.718,0.501,0.3392,1
user_5,dest_28,view,2026-03-24 04:35:50.925000+00:00,Beach,0.5,0.847,3.321509086,0.6929,0.4528,0.3112,0.5433,0.4153,0.4317,0.6484,0.4646,0.1429,0.1905,0.5238,0.2857,0,0.4081,0.7777,0.8638,0.7619,0.6667,0,0.8571,0.5,1,1,0.4157,0.5357,0.7925,0.4854,0.1429,0.0476,0.3333,0.1905,0.2381,0.0476,0,0.5142,1,0.0805,0.2162,0.1145,0.5207,1,0.5542,0.5,0.5894,0,0,0,0.55,0.81,0.48,0.76,0,0.6345,0.466,0.801,0.8925,1
user_126,dest_83,save,2026-03-19 16:53:39.215000+00:00,Sightseeing,2,0.6767,7.809144618,0.7944,0.3991,0.5187,0.752,0.0436,0.4217,0.0277,0.7315,0.0667,0.2,0.4667,0.0667,0,0.4081,0.6124,0.7178,0.5333,0.3333,0.5,0.4,1,0.4157,0.5,0.4157,0.3438,0.6281,0.6542,0.2,0.1333,0.3333,0.2,0,0.1333,0,0.2693,0.858,0.128,0.1435,1,0.5052,1,0.3133,0.4,0.7881,0.66,0,0,0.6,0,0.42,0,0,0.5661,0.891,0.811,0.8362,1
user_32,dest_25,book,2026-02-27 02:31:40.163000+00:00,Culture,4,0.2416,28.40774476,0.6797,0.4752,0.5509,0.1756,0.3131,0.0777,0.2869,0.6773,0.3333,0.2,0.3333,0.4667,1,0.4081,0.5135,0.8638,0,0,0,0,0,0,0,0.4157,0.3103,0.5238,0.5297,0.0667,0.3333,0.2667,0.1333,0.1333,0.0667,0,0.5776,0.3592,0.0542,0.173,0.114,0.2272,1,0.506,0.3,0.6026,0.72,0.78,0.55,0,0,0,0,0,0.5702,0.695,0.775,0.578,1
user_102,dest_20,view,2026-03-06 01:55:15.173000+00:00,Nature,0.5,0.3424,21.43303399,0.684,0.3751,0.4504,0.6071,0.3338,0.2804,0.2624,0.5671,0.0556,0.3889,0.5,0.2222,0,0.4081,0.6573,0.933,0.4444,0.6667,0.5,0.5,0,0,0.6667,0.4157,0.32,0.4636,0.3428,0.1667,0.1111,0.3333,0.1111,0.1111,0.1667,0,0.2428,0.1151,0.0217,0.7326,0.1337,0.1399,1,0.5301,0.3,0.4503,0.78,0,0,0.83,0,0.65,0,0,0.5919,0.432,0.73,0.1252,0
user_139,dest_2,view,2026-03-04 23:50:34.651000+00:00,Culture,0.5,0.3243,22.51961411,0.7849,0.4748,0.5577,0.5642,0.0299,0.1391,0.1561,0.7885,0.2857,0.1429,0.3571,0.4286,1,0.4718,0.5646,0.7921,0.4286,0.2,0.5,0.6667,0,1,0.4157,0.4157,0.32,0.4636,0.3428,0.3571,0.2857,0.2143,0.0714,0.0714,0,0,0.2281,0.199,0.3092,0.1735,0.0288,1,1,0.7711,0.2,0.5298,0.75,0.95,0.88,0,0,0,0.4,0,0.7225,0.166,0.891,0.925,1
user_19,dest_79,view,2026-03-16 20:00:56.685000+00:00,History,0.5,0.5863,10.67908131,0.7302,0.4036,0.5751,0.6192,0.3342,0.3379,0.3123,0.5514,0.0625,0.375,0.4375,0.3125,1,0.519,0.6124,0.933,0.4375,1,1,0.3333,0,0.5,0,0.4157,0.4048,0.8599,1,0.0625,0.125,0.375,0.125,0.25,0.0625,0,0.6104,0.155,0.1464,0.2336,0.0399,0.2199,1,0.1928,0.6,0.9868,0.55,0,0.62,0.4,0,0,0,0,0.5068,0.337,0.548,0.6008,1
user_96,dest_90,book,2026-03-25 11:45:26.609000+00:00,Culture,4,0.9038,2.02317941,0.6869,0.5147,0.6179,0.3399,0.3627,0.2156,0.3032,0.5546,0.1905,0.1905,0.4286,0.2857,1,0.2771,0.7397,0.4772,0.5714,0,0.5,0.5,1,0.6,1,0.4157,0.3846,0.5783,0.3921,0.0952,0.2857,0.1905,0.0476,0.2381,0.1429,0,0.0159,0.0698,0.1066,0.0395,0.066,0.0174,1,0.4337,0.3,0.5364,0.7,0.8,0.74,0,0,0,0,0,0.6398,0.273,0.599,0.8748,1
user_97,dest_4,view,2026-03-27 06:02:08.735000+00:00,Nature,0.5,0.987,0.261580729,0.7922,0.3853,0.2833,0.8571,0.1271,0.2831,0.4145,0.7036,0.1154,0.3077,0.5,0.3462,1,0.2306,0.943,0.933,0,0,0,0,0,0,0,0.4157,0.4146,0.8599,0.9693,0.2308,0.1538,0.2308,0.2692,0.0385,0.0769,0,0.4419,0.1671,0.0659,0.009,0.7993,0.2691,1,0.7229,0.9,1,0.72,0,0,0.92,0,0.85,0,0,0.7246,0.767,0.673,0.9681,0
user_113,dest_37,save_trip,2026-03-14 05:10:17.477000+00:00,Culture,3,0.5143,13.29759066,0.5877,0.7597,0.6338,0.3072,0.0924,0.264,0.3512,0.4245,0.0769,0.3077,0.4615,0.1538,0,0.3383,0.5135,0.4772,0.7692,0.4157,1,1,1,0,0.3333,0.4157,0.3929,0.6281,0.4854,0,0.3077,0.3077,0.0769,0.0769,0.2308,0,1,0.241,0.2341,0.5394,0.9849,0.2084,1,0.5422,0.5,0.5364,0.7,0.83,0.78,0,0,0,0,0,0.7039,0.286,0.865,0.9544,1
user_47,dest_61,view,2026-03-07 07:14:49.909000+00:00,Nature,0.5,0.364,20.21110418,0.6343,0.3933,0.3076,0.5568,0.317,0.5605,0.5252,0.4165,0.35,0.1,0.5,0.45,1,0.317,0.7777,0.4772,0.65,0.4157,0.4,1,0.5,1,0.6667,0.4157,0.4516,0.7556,0.614,0,0.25,0.15,0.3,0.15,0.15,0,1,0.4124,0.1776,0.1343,0.0068,0.0705,1,0.241,0.3,0.6159,0.48,0,0,0.7,0,0.62,0,0,0.5217,0.98,0.683,0.4969,1
user_26,dest_43,view,2026-03-14 15:50:33.606000+00:00,Culture,0.5,0.5259,12.85295954,0.6966,0.3812,0.2683,0.5942,0.2493,0.5126,0.5979,0.5181,0.2143,0.2143,0.4286,0.2143,1,0.2771,0.5135,0.933,0,0,0,0,0,0,0,0,0.275,0.6281,0.9378,0.0714,0.2857,0.1429,0.0714,0.2143,0.1429,0.0714,0.2192,0.0785,0.1563,0.596,0.8222,0.0186,0.9541,0.5301,0.6,0.8808,0.65,0.79,0.72,0,0,0,0,0,0.4819,0.104,0.355,0.7799,0
user_138,dest_17,view,2026-03-27 02:34:14.505000+00:00,Adventure,0.5,0.9799,0.405958391,0.7171,0.4853,0.4358,0.3392,0.5614,0.4937,0.5472,0.479,0.125,0.375,0.375,0.375,1,0.1757,0.1862,0.7921,0.875,1,1,1,1,1,0.5,0.4157,0.3448,0.5783,0.5297,0.125,0.125,0.25,0.125,0.125,0.25,0,0.1114,0.2789,0.3255,0.8047,0.9402,0.014,1,0.6627,0.7,0.7815,0.55,0.8,0.65,0.62,0,0.87,0,0,0.7583,0.378,0.722,0.8838,0
user_183,dest_40,book,2026-03-10 20:10:54.300000+00:00,Sightseeing,4,0.4345,16.67216447,0.6921,0.1633,0.1339,0.7249,0.6383,0.4411,0.3713,0.5642,0.1579,0.1579,0.6316,0.2105,0,0.2135,0.7397,0.7921,0.2632,0.2,0.6667,0,0.3333,0,0.25,0.4157,0.5161,0.8272,0.614,0.2632,0.1579,0.1053,0.1579,0.1053,0.2105,0,0.1435,0.0277,0.5022,0.0608,0.893,0.2492,1,0.5181,0.5,0.6424,0.73,0,0,0.65,0.55,0,0,0,0.6318,0.585,0.368,0.3868,1
user_83,dest_17,book,2026-03-10 22:58:55.963000+00:00,Adventure,4,0.437,16.55547855,0.7517,0.3498,0.31,0.6691,0.1732,0.7871,0.1802,0.6078,0.1667,0.4167,0.25,0.3333,1,0.4081,0.4586,0.4772,0.5833,1,0,0.4157,0.75,0.5,0,0.4157,0.3448,0.5783,0.5297,0.25,0.0833,0,0.3333,0.1667,0.1667,0,0.2142,0.932,1,0.1562,0.1858,0.5709,1,0.6627,0.7,0.7815,0.55,0.8,0.65,0.62,0,0.87,0,0,0.8434,0.249,0.704,0.5532,1
user_81,dest_58,view,2026-03-12 16:18:12.800000+00:00,Beach,0.5,0.4763,14.8337559,0.5675,0.3657,0.2657,0.5275,0.3914,0.3904,0.4557,0.4018,0.2273,0.1818,0.5455,0.3636,1,0.489,0.7397,1,0.6818,0.75,0.6,0.6667,0,0.875,0.4157,0.4157,0.5,0.9201,0.8724,0.1818,0.2273,0.1364,0.0909,0.3636,0,0,0.2358,0.0095,0.0865,0.0917,0.0894,1,1,0.6024,0.5,0.8808,0.55,0,0,0,0.77,0.45,0.72,0,0.5523,0.606,0.578,0.4644,1
user_7,dest_15,view,2026-03-15 06:55:59.877000+00:00,Culture,0.5,0.5427,12.22418325,0.5024,0.2204,0.121,0.6077,0.7589,0.4357,0.8073,0.1977,0.1667,0.25,0.25,0.25,1,0.6267,0.4586,0.5606,0,0,0,0,0,0,0.4157,0.4157,0.3793,0.6281,0.5297,0.0833,0.25,0.0833,0.1667,0.4167,0,0,0.4719,0.4215,0.7291,0.7278,0.2221,1,1,0.6627,0.6,0.6821,0.8,0.89,0.85,0,0,0,0,0,0.3683,0.791,0.725,0.1252,0
user_186,dest_87,view,2026-03-17 19:05:28.179000+00:00,Culture,0.5,0.6152,9.717605683,0.6161,0.4721,0.3674,0.3539,0.3053,0.3046,0.5762,0.4688,0.125,0.1875,0.5625,0.25,0,0.1757,0.6124,1,0.4375,0,0.3333,0.3333,0.6667,1,0.4157,1,0.425,0.8599,0.9378,0.25,0.1875,0.1875,0.1875,0.125,0,0.0625,0.318,0.1709,0.711,0.007,0.4122,1,0.1208,0.0723,0.5,0.7682,0.57,0.63,0.4,0,0,0,0,0,0.4138,0.342,0.571,0.6951,0
user_153,dest_15,save_trip,2026-03-06 12:09:55.156000+00:00,Culture,3,0.3498,21.00618234,0.7392,0.5883,0.5265,0.4119,0.1152,0.2509,0.1632,0.6924,0.2,0.2,0.4,0.3333,1,0.2235,0.6124,0.8638,0.8,1,1,0.75,1,1,0,0,0.3793,0.6281,0.5297,0.0667,0.2,0.2667,0.2,0.1333,0.0667,0.0667,0.8787,0.1421,0.05,0.1452,0.5323,0.2483,0.9833,0.6627,0.6,0.6821,0.8,0.89,0.85,0,0,0,0,0,0.7126,0.673,0.815,0.9544,1
user_60,dest_18,view,2026-03-02 21:28:14.495000+00:00,Sightseeing,0.5,0.292,24.61845851,0.6894,0.3169,0.4202,0.5533,0.2972,0.359,0.2551,0.6046,0.2222,0.3889,0.3333,0.3889,1,0.2549,0.6573,0.933,0.6667,0.3333,0.6667,0.6,1,0.5,1,0.4157,0.1154,0,0.3921,0.1667,0.1667,0.2778,0.2222,0.1111,0.0556,0,0.4822,0.1663,0.4191,0.0238,0.5984,0.1857,1,0.6145,0.4,0.5298,0.82,0.45,0,0.7,0,0,0,0,0.5434,0.979,0.733,0.6951,0
user_101,dest_77,save_trip,2026-03-03 05:54:28.337000+00:00,Beach,3,0.2972,24.26690941,0.7064,0.377,0.3277,0.7024,0.3773,0.5086,0.5637,0.463,0.0833,0.5,0.25,0.25,1,0.1757,0.4586,0.8638,0.6667,0.5,0.3333,1,0.5,1,0.4157,0.4157,0.4074,0.6281,0.4396,0.1667,0.25,0.1667,0.1667,0.25,0,0,0.0068,0.482,0.3597,0.5296,0.1981,1,1,0.5542,0.1,0.5166,0.38,0,0,0.48,0.74,0,0.68,0,0.61,0.622,0.699,0.9939,1
user_78,dest_36,save,2026-03-06 21:59:26.518000+00:00,History,2,0.3571,20.59679157,0.8034,0.4909,0.3346,0.4424,0.4078,0.3104,0.4565,0.7049,0.1364,0.2273,0.4545,0.1364,0,0.1097,0.8483,0.5606,0,0,0,0,0,0,0,0,0.5,0.7162,0.3921,0.2273,0.1818,0.1818,0.1364,0.1364,0.0909,0.0455,0.4013,0.4499,0.2225,0.3843,0.5199,0.3066,0.2141,0.6627,0.3,0.5762,0.68,0.74,0.8,0.42,0,0,0,0,0.6445,0.062,0.542,0.6421,1
user_180,dest_76,view,2026-03-20 18:27:50.700000+00:00,Culture,0.5,0.7138,6.743733912,0.4425,0.3603,0.4725,0.7221,0.3776,0.3923,0.446,0.29,0.0556,0.3333,0.5,0.2222,0,0.4081,0.6996,0.8638,0.5,0,0.25,0.75,0.5,1,0.4157,0.4157,0.4359,0.8599,0.9055,0.1111,0.2222,0.2222,0.3333,0.1111,0,0,0.3782,0.029,0.2012,0.0362,0.1889,1,1,0.5181,0.5,0.8146,0.65,0.76,0.7,0.42,0,0,0,0,0.5827,0.611,0.887,0.8463,1
user_175,dest_71,trip_click,2026-02-26 04:49:43.376000+00:00,Adventure,1,0.2309,29.31187424,0.7712,0.1994,0.1211,0.7669,0.4898,0.7217,0.5649,0.5636,0.2222,0.2778,0.3333,0.3889,1,0.2549,0.6573,0.3903,0,0,0,0,0,0,0,0.4157,0.5806,0.8908,0.614,0.1667,0.0556,0.1111,0.2222,0.2778,0.1667,0,0.4143,0.4878,0.7246,0.3559,0.2584,0.3625,1,0.5904,0.3,0.5762,0.55,0,0,0,0.72,0.76,0.48,0.6309,0.7236,0.441,0.53,0.9939,1
user_25,dest_94,book,2026-03-12 08:04:40.458000+00:00,History,4,0.4682,15.17649134,0.7765,0.6789,0.5766,0.2981,0.1335,0.2673,0.0343,0.7539,0.1818,0.1818,0.5455,0.2727,1,0.2405,0.3993,0.6407,0.1818,0,0,0.5,0.3333,0,0,0.4157,0.4615,0.6738,0.3921,0.0909,0.2727,0.1818,0.2727,0.0909,0.0909,0,0.9382,0.4535,0.1368,0.0926,0.7098,0.8349,1,0.0843,0.3,0.4834,0.48,0.58,0.63,0,0,0,0,0,0.5572,0.051,0.452,0.8362,1
user_87,dest_50,save,2026-03-20 23:07:57.229000+00:00,Beach,2,0.7208,6.5492139,0.8064,0.5078,0.6149,0.3556,0.401,0.2166,0.3914,0.685,0.3333,0.25,0.4167,0.5,1,0.4081,0.4586,0.933,0.6667,0.5,0.5,0.6667,1,0.75,0.4157,0.4157,0.7143,0.948,0.4854,0.1667,0.1667,0.25,0.0833,0.3333,0,0,0.2471,0.3897,0.8019,0.0152,0.2258,1,1,0.3012,0.6,0.7351,0.4,0,0,0,0.72,0,0.68,0,0.4512,0.829,0.8,0.6421,1
user_110,dest_97,view,2026-02-26 10:39:16.695000+00:00,Nature,0.5,0.2338,29.06912749,0.7477,0.8075,0.8156,0.1229,0.0444,0.1353,0.2625,0.6838,0.1429,0.1429,0.6429,0.2143,0,0.2771,0.4586,0.4772,0,0,0,0,0,0.4157,0,0.4157,0.5172,0.7925,0.5297,0.0714,0.2857,0.2857,0.2857,0,0.0714,0,0.6862,0.5193,0.2558,0.2305,1,0.5914,1,0,0.1,0.4503,0,0,0.38,0.57,0,0,0.5,0,0.2689,0.891,0.555,0.7673,0
user_180,dest_13,view,2026-03-26 01:14:07.907000+00:00,Nature,0.5,0.9295,1.461590313,0.4425,0.3603,0.4725,0.7221,0.3776,0.3923,0.446,0.29,0.0556,0.3333,0.5,0.2222,0,0.4081,0.6996,0.8638,0.5,0,0.25,0.75,0.5,1,0.4157,0.4157,0.3077,0.4636,0.3921,0.1111,0.2222,0.2222,0.3333,0.1111,0,0,0.3782,0.029,0.2012,0.0362,0.1889,1,1,0.7349,0.5,0.4967,0.55,0,0,0.88,0,0.75,0,0.6309,0.5741,0.611,0.887,0.8463,0
user_46,dest_43,save_trip,2026-03-01 12:07:34.455000+00:00,Culture,3,0.2724,26.00781082,0.6668,0.4952,0.4584,0.3834,0.4374,0.4132,0.1455,0.5348,0.1429,0.2857,0.5,0.2143,1,0.2771,0.5135,1,0.5,1,0.75,0,1,0.5,0.3333,0.4157,0.275,0.6281,0.9378,0.0714,0.2857,0.2143,0.0714,0.1429,0.2143,0,0.2729,0.1322,0.0113,0.6895,0.0563,0.5043,1,0.5301,0.6,0.8808,0.65,0.79,0.72,0,0,0,0,0,0.567,0.63,0.557,0.9681,1
user_136,dest_84,view,2026-02-28 02:51:08.983000+00:00,Sightseeing,0.5,0.2542,27.39421675,0.7795,0.3899,0.2377,0.4853,0.6855,0.7082,0.3559,0.5684,0.1538,0.2308,0.5385,0.1538,0,0.3383,0.4586,0.8638,0.5385,0.6667,0.3333,0,0,0.4157,1,0.4157,0.3448,0.5783,0.5297,0.2308,0.2308,0.0769,0.1538,0,0.3077,0,0.1442,0.0129,0.8538,0.6376,1,0.0598,1,0.4458,0.3,0.6093,0.77,0.4,0,0.72,0,0,0.55,0,0.6223,0.312,0.57,1,1
user_29,dest_74,trip_click,2026-03-03 17:48:52.026000+00:00,Adventure,1,0.3047,23.7708019,0.7418,0.348,0.2464,0.8041,0.1119,0.566,0.1036,0.6709,0.2857,0.2857,0.2143,0.2857,1,0.2771,0.5646,1,0.5714,0.4157,0.75,0.6667,0.5,0.5,0,0.4157,0.2857,0.5783,0.7679,0,0.2857,0.2143,0.2857,0.1429,0.0714,0,1,0.2501,0.0237,0.0112,0.035,0.8197,1,0.2771,0.4,0.8079,0.48,0,0,0.62,0,0.69,0,0.6309,0.6015,0.83,0.728,0.6784,1
